2604,13131
2629,13707
2642,14904
2657,12582
2661,8712
2667,16137
2669,10773
2682,13428
2695,1593
2712,2358
2716,6543
2736,11385
2743,12060
2755,7326
2757,12555
2758,12213
2760,7344
2767,1386
2775,16101
2780,504
2792,10152
2796,17073
2811,13122
2826,6417
2846,306
2858,4689
2861,7983
2862,6138
2872,19701
2902,13743
2919,19152
2921,19629
2938,4041
2943,7749
2953,13986
2957,4671
2961,756
2962,14373
2967,17343
2981,7425
2984,15426
3016,19719
3030,17235
3037,3060
3041,6867
3057,14454
3063,3789
3064,15651
3069,11007
3075,18657
3085,11592
3100,13572
3101,4365
3116,4230
3133,17478
3145,14643
3162,3987
3166,19188
3174,13275
3192,4347
3203,18288
3216,2592
3225,19278
3237,8703
3247,3816
3265,11961
3292,3627
3296,9783
3302,16911
3312,6453
3320,16713
3322,11295
3335,3492
3366,12024
3371,9045
3376,13788
3387,16245
3390,16875
3404,16542
3415,13977
3417,13284
3436,2898
3437,18396
3461,14841
3470,4743
3472,17838
3474,15453
3481,5445
3504,5859
3506,4050
3508,4446
3511,13923
3524,3483
3529,1449
3536,15885
3544,14985
3562,15642
3565,17487
3577,3240
3580,14049
3588,1422
3591,19872
3592,18306
3608,12492
3609,10755
3610,5841
3618,5715
3624,7560
3625,6579
3668,11511
3675,19170
3677,3015
3685,19908
3695,11178
3697,7335
3704,936
3739,9189
3766,16506
3799,10116
3804,17622
3808,13806
3810,2565
3841,1836
3850,7200
3859,18342
3864,14850
3878,13266
3879,15201
3902,17505
3912,18990
3915,8028
3921,15129
3924,10476
3931,10836
3947,6084
3948,1647
3955,18171
3964,3141
3973,2700
3995,1521
3998,17532
4024,18324
4034,15597
4035,8910
4038,6336
4053,7812
4069,6210
4076,5850
4083,17208
4091,9675
4100,12960
4101,7731
4102,19197
4133,10602
4135,3312
4138,9837
4142,12006
4161,954
4163,2754
4169,3780
4171,1539
4188,14292
4190,16479
4195,16497
4251,19836
4253,9495
4284,11115
4286,18945
4297,3897
4306,11970
4311,2727
4314,19989
4332,8325
4337,16560
4344,19755
4347,360
4360,9171
4386,15489
4431,2457
4460,6939
4461,3258
4465,19125
4489,15966
4505,18720
4513,2628
4522,9576
4523,10863
4524,7875
4531,3879
4541,14022
4569,3204
4577,12771
4578,5355
4580,18018
4583,13464
4584,19737
4604,1458
4610,19890
4616,14769
4623,12051
4624,16659
4637,8379
4666,288
4681,747
4684,12987
4698,18270
4715,1485
4725,8820
4730,18828
4741,11079
4744,3969
4756,8055
4770,13626
4774,189
4777,6318
4799,4527
4814,16794
4816,8019
4838,14922
4865,11340
4873,14409
4875,12447
4880,14598
4884,10728
4894,4158
4899,10566
4911,18036
4923,2187
4936,2025
4941,14994
4948,13734
4960,15858
4964,16380
4978,19206
4980,15165
4981,2637
4983,11493
4988,4581
5003,17154
5017,14967
5020,11232
5022,8550
5024,16092
5037,4212
5040,10629
5042,14490
5047,4824
5067,4626
5094,9648
5104,9702
5116,11394
5121,13995
5141,6723
5165,16398
5166,19881
5174,18198
5175,6651
5182,8775
5195,5283
5201,13779
5211,19017
5212,10350
5234,16758
5241,18963
5245,13509
5246,11277
5254,18081
5261,684
5262,3528
5282,1710
5291,2718
5295,13392
5311,11889
5312,16173
5324,1287
5327,7281
5328,10413
5331,16191
5335,3726
5339,18783
5364,12645
5377,1044
5402,10674
5422,108
5429,14130
5434,5049
5459,13950
5472,15057
5474,15669
5492,9828
5493,14328
5494,10017
5500,7155
5507,17271
5532,19044
5595,14193
5600,14175
5602,11727
5603,5760
5604,5211
5638,1368
5640,8460
5641,7803
5644,1224
5649,8577
5650,4896
5657,4419
5659,12069
5663,8217
5667,3960
5675,5346
5688,1269
5692,15606
5706,9513
5709,11664
5722,15210
5732,14211
5747,10206
5754,11034
5756,12375
5757,14004
5773,414
5791,819
5793,4455
5797,19521
5801,1395
5809,19233
5811,14553
5816,17217
5817,6219
5824,14103
5830,4797
5846,13932
5847,531
5858,10296
5859,8469
5877,6813
5878,11205
5882,15003
5887,13338
5894,2268
5898,3654
5899,18432
5905,1998
5915,17901
5921,18729
5934,16200
5937,2070
5943,15786
5945,14517
5953,12708
5976,7929
5988,17865
6009,5598
6017,15093
6032,10134
6045,17748
6070,10827
6071,6984
6076,2853
6082,3393
6097,1926
6098,7146
6106,27
6111,13329
6113,13302
6141,19791
6144,14751
6145,13617
6163,5913
6172,9855
6179,5247
6197,4644
6198,17370
6199,17802
6211,10620
6218,4941
6242,5580
6250,17334
6251,4410
6261,10341
6263,963
6264,8109
6267,15768
6273,5157
6274,2214
6279,16803
6280,14895
6285,10944
6290,11529
6291,6129
6292,19800
6309,126
6311,17451
6314,4554
6321,12141
6332,2340
6341,9153
6350,8082
6362,15732
6364,1026
6366,4356
6367,4068
6402,16677
6407,12231
6413,12591
6424,6777
6425,12618
6443,4995
6444,12393
6452,14616
6455,5319
6456,3582
6462,14697
6465,6021
6470,15525
6481,4023
6482,13050
6492,9270
6499,5220
6502,2142
6505,5778
6510,1089
6511,13644
6522,16335
6536,17181
6540,17082
6547,19962
6552,15660
6561,3618
6577,1008
6591,3384
6599,2412
6605,13851
6621,4959
6655,16425
6663,4329
6664,9756
6683,11547
6687,6255
6694,1125
6721,2673
6722,11610
6736,19584
6737,6273
6741,3447
6750,2439
6760,8334
6773,10926
6776,4986
6782,4761
6787,10647
6801,7938
6811,1800
6813,11844
6825,6039
6844,1809
6848,2988
6855,693
6877,16344
6886,17406
6904,3717
6906,1782
6915,1980
6934,10872
6942,10809
6962,3798
6963,9450
6978,11709
6981,6570
6988,14508
7004,11520
7011,10170
7014,585
7020,15849
7030,2871
7040,18252
7059,18180
7066,17604
7068,8559
7073,3402
7086,7245
7102,2448
7109,15273
7125,4473
7132,5787
7133,3069
7146,4032
7162,14202
7163,8235
7171,12249
7174,11628
7179,10881
7184,7461
7191,18495
7207,7650
7208,11367
7215,12789
7220,9864
7229,12384
7243,19143
7251,14913
7266,14265
7273,17145
7279,7614
7293,7524
7303,3852
7310,10053
7312,4509
7326,5769
7330,6948
7334,1557
7362,11808
7363,3951
7370,11538
7378,18540
7380,810
7405,8163
7410,18954
7413,7533
7421,3942
7439,3915
7442,18909
7470,18000
7480,486
7502,10008
7507,5373
7513,2619
7515,18153
7517,9792
7518,4203
7520,5148
7542,15156
7543,5193
7546,2313
7551,6246
7567,1503
7571,17784
7577,17127
7597,10584
7606,8523
7607,5328
7614,6390
7615,1170
7625,12402
7629,8433
7641,1863
7653,18837
7658,19620
7666,2934
7668,14436
7677,5094
7681,16974
7683,12285
7685,1440
7694,2223
7696,5229
7707,12807
7743,4320
7746,12843
7752,9468
7765,7164
7774,909
7783,19809
7803,12519
7813,16938
7814,4968
7820,918
7824,6624
7826,10746
7853,324
7867,17559
7876,14949
7879,19503
7880,1242
7897,3825
7899,1233
7902,14886
7907,12105
7921,6498
7925,1890
7932,15111
7934,17199
7935,19863
7946,13860
7957,3105
7958,11151
7959,8991
7963,13968
8010,13032
8021,15480
8028,12348
8030,12204
8050,17586
8059,13590
8082,1530
8083,3681
8120,15075
8125,8667
8134,17469
8139,7479
8141,8037
8151,13086
8154,15300
8163,5742
8192,2331
8214,162
8218,8307
8219,900
8229,4257
8245,5130
8248,10845
8255,2961
8264,1413
8279,6534
8281,7362
8282,17595
8292,54
8300,17325
8302,4131
8307,2349
8308,1197
8315,657
8326,18450
8327,6858
8352,13671
8353,12852
8379,4077
8391,11574
8401,15921
8407,1071
8438,19611
8455,5994
8470,8289
8475,4716
8490,18567
8493,9927
8505,11745
8510,18108
8512,6840
8527,2952
8555,19683
8556,11457
8559,19539
8570,4851
8571,19782
8574,6111
8575,10215
8596,3753
8601,8829
8611,6309
8613,16740
8621,11952
8626,9261
8627,13347
8634,279
8644,16623
8654,19008
8659,513
8693,765
8695,12330
8697,14778
8714,19998
8731,315
8736,2610
8743,6588
8749,11718
8750,2556
8753,19323
8767,11691
8768,11043
8770,18765
8800,16254
8816,16281
8852,11862
8874,6282
8879,7254
8880,11754
8881,18675
8895,8838
8917,4833
8934,9621
8938,12303
8940,5004
8951,45
8952,16443
8954,8298
8966,18387
8972,12888
8976,18486
8979,5832
9010,13203
9013,6516
9031,10512
9034,10062
9035,18621
9039,11565
9048,7416
9070,2016
9098,11250
9104,7578
9109,9558
9116,15714
9120,2979
9122,17109
9126,16650
9136,11448
9140,11655
9148,6183
9158,450
9164,8865
9165,5958
9172,2430
9176,13698
9179,14877
9185,16434
9192,8280
9193,14580
9212,5481
9226,16407
9243,5976
9248,11763
9259,19818
9264,3213
9273,99
9296,13158
9321,15417
9323,3096
9338,7272
9341,18927
9373,13104
9390,2547
9398,2925
9417,7758
9443,3033
9470,16848
9486,1305
9496,17721
9501,19116
9504,6102
9507,7092
9512,6363
9520,16461
9522,6093
9534,3978
9535,5706
9538,10953
9552,2196
9566,6462
9577,12969
9580,11619
9603,16389
9607,8397
9641,13842
9645,17226
9647,3555
9655,18900
9659,8514
9663,8352
9664,17739
9669,10683
9676,4869
9687,17973
9699,8496
9700,15318
9704,13905
9723,15912
9731,3546
9734,7884
9747,16947
9753,16452
9756,5391
9765,3321
9769,19728
9774,4977
9787,9846
9803,5427
9807,9657
9809,19899
9812,14391
9818,19062
9822,11853
9825,19440
9833,7047
9838,8190
9841,18072
9842,13149
9861,10404
9877,17676
9896,6381
9911,10395
9916,19026
9926,10818
9928,1206
9934,9018
9972,17955
9993,8154
10014,10422
10015,15903
10022,8964
10032,16695
10035,10521
10036,11997
10037,15939
10046,9918
10050,2034
10074,6444
10085,5058
10114,3159
10122,8532
10127,9279
10130,17694
10135,6561
10154,17496
10156,4707
10158,3186
10161,5040
10168,10971
10169,6795
10174,15741
10198,16029
10200,13500
10217,13725
10221,10269
10238,13095
10243,13194
10245,19431
10253,8955
10259,2097
10260,4122
10270,9180
10273,19260
10284,8046
10287,16299
10288,9117
10289,7992
10324,5553
10327,2682
10335,9108
10337,16056
10338,12294
10357,18009
10360,14976
10372,19638
10376,5490
10390,19269
10400,8676
10402,6354
10411,15516
10422,5292
10426,8622
10430,15363
10431,14310
10457,18531
10459,12240
10474,1917
10476,4563
10477,6471
10479,17379
10482,4752
10485,10305
10487,18891
10508,10233
10513,5940
10532,4221
10540,3870
10545,17415
10546,5670
10547,13518
10548,15543
10556,5238
10559,8424
10577,13833
10586,2322
10596,8892
10623,2178
10633,12123
10644,8253
10645,5337
10646,1296
10655,14940
10661,17397
10670,8793
10675,1017
10685,396
10687,1494
10688,19530
10690,8928
10693,6633
10708,6894
10713,14013
10714,13221
10719,16884
10727,14382
10729,18207
10731,10224
10732,5103
10733,19224
10740,7407
10750,3762
10765,1791
10782,9585
10787,10107
10799,6552
10803,2124
10806,13545
10810,14121
10819,2538
10820,4950
10837,5697
10839,5967
10846,8874
10855,6120
10856,10557
10858,15435
10872,1854
10875,9432
10890,13005
10893,12186
10897,16515
10898,13410
10910,11979
10912,4617
10915,342
10916,4905
10919,1431
10929,8172
10933,5634
10934,12159
10942,10593
10943,13752
10950,11160
10952,3024
10960,5751
10970,783
10972,6372
10974,19458
10994,19953
10999,9603
11028,1845
11034,10368
11039,7920
11041,10467
11051,11097
11055,1377
11074,9819
11081,14589
11085,13455
11097,18576
11109,13482
11111,5616
11124,18702
11130,19512
11139,18234
11158,10359
11161,18351
11190,13716
11195,8370
11218,7713
11231,180
11238,3249
11239,12474
11249,6642
11250,6165
11255,171
11264,18603
11272,10125
11286,5184
11290,14112
11292,864
11295,2808
11299,12897
11300,15264
11304,3366
11306,17640
11322,7065
11336,9567
11341,10161
11346,13437
11353,10314
11356,19332
11359,10098
11364,9738
11381,7452
11388,3087
11396,2052
11398,2250
11400,6822
11410,15876
11411,17982
11420,4113
11436,9000
11478,2655
11483,17883
11502,18261
11506,7182
11507,19251
11516,2367
11527,9414
11534,16308
11553,11061
11556,17019
11557,3285
11558,2079
11560,9981
11580,17352
11596,5562
11602,558
11616,16929
11636,13311
11637,19980
11648,4185
11677,11322
11681,4887
11696,3177
11702,828
11714,8973
11721,14733
11732,10530
11741,4806
11742,9990
11743,6849
11753,4653
11754,10287
11755,774
11764,17262
11774,18459
11776,5643
11779,15975
11780,5454
11790,3420
11796,1602
11797,5112
11805,11790
11824,13653
11854,5139
11863,1548
11865,4383
11868,19575
11872,9459
11896,7083
11899,3132
11903,13320
11914,1404
11928,1332
11936,1620
11953,1053
11955,9999
11978,207
11988,3051
11994,36
11998,16956
11999,6201
12000,17820
12013,14931
12014,7389
12015,19215
12020,351
12030,9423
12036,9054
12038,6741
12042,5661
12048,16857
12063,8685
12090,19944
12091,18738
12104,14229
12106,7506
12117,1989
12119,15120
12140,7857
12143,11016
12149,6507
12161,1116
12182,17433
12184,10575
12186,11781
12197,15084
12213,7686
12221,666
12224,4923
12230,13599
12236,12690
12242,4932
12253,2304
12255,2763
12264,17388
12283,19404
12291,5265
12293,15759
12314,4086
12332,15687
12345,16002
12359,378
12365,15678
12398,4311
12402,6930
12412,4860
12414,11817
12435,19053
12456,17946
12467,11403
12473,10458
12480,13419
12495,9315
12502,18477
12516,2646
12518,12087
12532,477
12533,12933
12537,7740
12538,13023
12542,13491
12549,13554
12554,11430
12557,18405
12561,1818
12596,18810
12608,468
12622,4194
12637,10908
12642,7902
12644,17631
12661,17136
12665,18612
12668,11880
12669,15237
12693,1107
12694,216
12712,7443
12717,6903
12720,6705
12724,10998
12738,9369
12743,1467
12747,9522
12748,2232
12754,7632
12760,15048
12767,14625
12778,8361
12782,18558
12798,13239
12801,153
12818,14544
12820,5949
12824,8505
12833,8100
12865,7677
12879,14247
12880,1737
12883,1161
12884,2502
12903,882
12913,459
12933,5607
12936,13896
12938,4302
12950,4590
13016,14760
13019,19566
13048,15327
13049,4266
13051,4734
13056,13212
13057,5400
13068,14688
13077,13887
13103,11682
13121,18846
13136,3339
13146,19296
13155,15138
13158,19710
13164,17001
13177,6156
13185,6435
13190,4095
13196,12951
13229,8064
13232,13770
13234,17172
13236,567
13248,3510
13251,9882
13257,2907
13275,10440
13284,10962
13286,4482
13295,12258
13306,14094
13311,18117
13312,1962
13322,14346
13351,6597
13352,19314
13357,18225
13368,19305
13373,15354
13377,10332
13380,3150
13391,5805
13394,7191
13398,12537
13400,12546
13402,15282
13406,18369
13415,5922
13417,18792
13433,6048
13438,9396
13443,5625
13448,729
13457,12267
13481,15066
13516,12150
13573,19647
13588,16722
13589,3438
13626,18918
13630,17856
13660,15579
13675,14166
13678,11556
13681,8127
13690,4725
13698,4248
13731,4842
13740,7596
13746,18144
13752,6678
13759,4635
13766,12834
13771,9081
13780,14679
13788,3663
13797,7299
13804,3861
13807,6885
13824,12681
13830,18045
13845,711
13866,1215
13874,11052
13888,18099
13892,8541
13898,13941
13900,11187
13912,12915
13929,17028
13931,9639
13938,17667
13944,11601
13945,9072
13949,8649
13962,6768
13973,10242
13977,13761
13995,14085
14019,9252
14039,12465
14042,14661
14044,6345
14048,14715
14053,15381
14093,2916
14106,3357
14112,12042
14124,801
14125,10044
14129,19746
14138,11070
14155,3771
14158,19242
14159,16218
14160,19287
14178,12078
14192,14607
14193,19548
14196,19935
14202,10026
14203,5166
14215,630
14226,6615
14234,7821
14237,18189
14244,8613
14252,17253
14263,12780
14270,9225
14273,18819
14283,17730
14303,2520
14356,13014
14358,1773
14377,1566
14402,10251
14418,225
14430,18936
14447,16965
14456,16785
14468,11106
14470,10143
14486,14823
14489,12726
14495,15507
14497,405
14523,14463
14537,10089
14539,14184
14546,16587
14549,3735
14569,3645
14589,4608
14592,14706
14594,10386
14599,8406
14604,14058
14629,15291
14631,18135
14632,10854
14633,3519
14636,3294
14641,12312
14649,891
14654,17928
14690,2601
14696,12222
14730,9360
14732,8568
14762,2970
14801,16812
14802,12906
14811,1188
14812,5022
14813,1080
14822,8442
14838,13581
14845,19089
14849,18684
14875,4545
14880,10917
14887,18126
14892,8001
14893,243
14895,10539
14907,2376
14910,5544
14919,13248
14930,14319
14934,17442
14935,13446
14936,9549
14947,9243
14952,2493
14955,13662
14963,3591
14972,15561
14985,8343
14995,15696
14997,3267
15013,18594
15024,14796
15030,16983
15051,7020
15052,6408
15066,14499
15082,3834
15114,11169
15126,3564
15129,5067
15132,19485
15142,9711
15169,549
15188,16893
15192,15255
15202,5256
15214,16038
15224,8010
15235,11286
15253,9297
15257,18513
15261,1953
15263,6147
15271,5517
15278,5733
15281,12528
15288,17712
15318,6912
15324,19098
15336,14562
15346,4176
15353,14157
15359,9090
15369,18630
15375,13356
15382,4500
15384,17055
15389,2664
15398,5085
15400,1899
15401,13293
15403,18756
15408,14472
15415,15147
15421,9441
15424,13041
15436,12195
15438,3672
15446,10719
15449,4149
15458,7542
15461,8145
15465,18216
15472,7794
15479,19035
15487,16128
15494,18693
15500,10548
15509,17010
15515,19386
15528,11349
15541,15372
15544,10980
15562,6300
15581,9288
15583,17550
15584,9063
15587,5382
15592,12924
15606,1350
15612,12366
15629,11916
15636,8388
15640,8748
15663,16533
15669,4059
15681,7038
15686,12663
15691,8946
15700,12861
15706,4680
15721,6237
15729,7659
15732,17991
15736,5310
15747,9405
15748,7119
15755,19467
15757,6066
15759,2205
15763,14652
15765,19107
15783,18162
15791,6786
15797,6489
15800,441
15850,12483
15858,14724
15863,15930
15878,6192
15887,11466
15893,14805
15906,2088
15911,8640
15919,15840
15921,14418
15950,12168
15953,14067
15965,17298
15968,14355
15971,144
15997,3924
16000,6030
16008,6012
16018,10791
16024,9027
16027,13230
16032,18027
16039,9594
16052,13176
16054,1098
16056,198
16086,16614
16087,6696
16092,18468
16101,7227
16102,17757
16105,16488
16106,2115
16109,15102
16115,12438
16118,18882
16125,15471
16132,10737
16138,3222
16139,16731
16143,12879
16164,6669
16170,11421
16175,17577
16180,13383
16182,2403
16185,19377
16191,5274
16211,15813
16224,8316
16228,2745
16240,4914
16267,7380
16268,90
16271,17541
16282,16776
16295,7218
16305,16821
16324,15534
16325,16920
16337,15867
16343,8883
16345,9333
16355,1314
16358,1143
16359,1872
16366,12744
16368,12654
16379,15723
16387,8721
16390,5526
16391,17046
16420,6426
16429,9945
16447,855
16453,9693
16462,17064
16465,4293
16469,9936
16475,540
16480,15894
16488,10080
16490,16767
16494,19476
16508,13536
16516,17649
16526,10179
16543,17613
16551,1359
16567,11835
16584,5886
16589,11331
16599,12753
16627,12735
16628,18090
16632,19665
16638,16074
16641,13365
16692,16119
16703,14859
16708,13140
16716,11268
16717,7623
16720,5904
16746,7434
16748,9162
16753,14274
16754,4491
16757,675
16764,17514
16803,18648
16808,1701
16811,10503
16816,14427
16820,2943
16821,15624
16827,11304
16855,1755
16857,7848
16862,4401
16863,19449
16886,17793
16896,1881
16906,18
16915,19764
16918,11475
16934,8694
16944,12420
16945,14958
16973,17847
16975,15462
16976,17829
16977,15498
16978,1629
17000,5571
17007,7722
17021,1719
17029,576
17040,1908
17041,16227
17048,2286
17062,14364
17070,17424
17072,7290
17085,7893
17089,18774
17100,8982
17108,8757
17113,3690
17115,15795
17137,17775
17156,5202
17182,9954
17189,7767
17198,6057
17204,4779
17209,1764
17216,18441
17232,19656
17269,2511
17270,16416
17277,4140
17278,9900
17294,15570
17306,14040
17319,17703
17326,2007
17346,16551
17351,15345
17362,2817
17366,10035
17369,12114
17375,981
17377,1152
17390,2583
17398,333
17410,927
17419,16830
17431,12870
17437,5013
17440,6660
17444,81
17452,15993
17456,15777
17465,2484
17468,4392
17485,1584
17486,495
17489,945
17500,13374
17502,15444
17508,6075
17522,7911
17531,6975
17533,16182
17550,2772
17551,19368
17552,16704
17558,3708
17578,11313
17581,16371
17582,3474
17587,6327
17588,1665
17591,19080
17603,7866
17610,6174
17623,8847
17624,1611
17633,13185
17635,12816
17673,16839
17676,9
17687,15390
17716,11142
17725,18054
17739,14148
17741,15957
17742,19971
17758,2133
17770,2241
17776,14238
17785,8604
17787,9747
17788,8244
17789,7470
17798,4005
17820,846
17829,7785
17847,14634
17860,15633
17880,3303
17891,14031
17899,7830
17900,16164
17907,1575
17915,4878
17923,14571
17928,14301
17946,11907
17955,9324
17956,11358
17960,17919
17965,8226
17969,11133
17990,2394
18001,3888
18004,9666
18027,12699
18028,9909
18049,15822
18068,10449
18070,3996
18074,6804
18088,17091
18101,13059
18124,873
18148,5076
18149,16236
18150,2043
18170,12942
18175,16866
18176,16326
18177,10638
18193,11871
18201,2862
18202,3348
18220,4770
18222,15174
18238,11124
18244,4104
18269,6957
18286,5508
18288,10377
18303,11412
18305,7839
18323,15615
18327,3906
18330,18855
18340,18360
18346,1278
18347,3330
18348,5679
18370,16011
18380,7074
18382,17766
18383,999
18385,18711
18387,7515
18396,9342
18399,13689
18404,3744
18409,7209
18415,3195
18421,18504
18425,5931
18426,4464
18432,9126
18446,18423
18457,7101
18464,17658
18488,16596
18493,13959
18513,8856
18515,19602
18523,15948
18524,2781
18536,7110
18564,8208
18571,7551
18575,12978
18576,19494
18578,2574
18601,7398
18605,16272
18619,5472
18620,8937
18628,18666
18632,10710
18635,14742
18657,16686
18658,6480
18692,18873
18710,15831
18716,19854
18720,11772
18727,19341
18728,16209
18757,3375
18758,5499
18773,19359
18776,12627
18780,18549
18800,16110
18807,16047
18809,18333
18812,7371
18829,10890
18850,2160
18862,4815
18873,9612
18877,19179
18884,837
18893,297
18895,7308
18920,14256
18922,17892
18929,9630
18935,11439
18940,6228
18952,7497
18958,11223
18961,3699
18965,8784
18966,7317
18971,5589
18980,7236
18982,13914
18987,2151
18996,11934
19007,13878
19015,10899
19021,8595
19028,16290
19030,9873
19038,9207
19050,3501
19054,16146
19055,16569
19059,2997
19061,5814
19071,2790
19077,16668
19094,1692
19101,3231
19104,7641
19119,12798
19120,17307
19121,18747
19127,12096
19131,15246
19141,63
19160,17964
19164,234
19165,10611
19173,18981
19182,9306
19186,12015
19194,11646
19210,2691
19220,6993
19245,4662
19257,11088
19262,17244
19267,1656
19283,738
19290,17100
19299,7011
19301,10800
19304,4239
19343,8901
19367,13077
19368,8451
19373,8487
19379,11673
19382,432
19395,14670
19410,7056
19423,4014
19424,15804
19425,11988
19432,12411
19448,7353
19459,13257
19462,5175
19469,423
19476,5688
19479,11376
19489,15984
19491,5409
19518,19161
19531,5796
19537,9540
19539,3114
19558,19845
19576,17910
19584,15309
19594,6264
19601,2799
19602,13797
19610,19422
19629,14481
19639,1260
19641,4338
19656,3573
19659,972
19684,17460
19687,7704
19694,18639
19725,387
19744,3843
19747,10260
19759,12177
19761,16263
19763,0
19764,12276
19766,18801
19779,13068
19793,2466
19802,3456
19809,13869
19811,8262
19816,6003
19822,9810
19828,990
19840,14139
19847,11736
19851,1512
19874,2844
19876,16083
19879,10494
19896,252
19902,14535
19910,6606
19927,12609
19934,18522
19938,15183
19939,8739
19947,18999
19955,7128
19958,5436
19961,13473
19967,3042
19969,9801
19976,1062
19981,3411
